NUMERO_PROCESSO_COMPRA,URL_PORTAL_TRANSPARENCIA,DATA_CADASTRAMENTO_PROCESSO,OBJETO_PROCESSO,URL_DOCUMENTOS_PROCESSO,CODIGO_ORGAO_DEMANDANTE,ORGAO_DEMANDANTE,SITUACAO_PROCESSO,PROCEDIMENTO_CONTRATACAO,NUMERO_CONTRATO,URL_INTEGRA_CONTRATO,CODIGO_ORGAO_CONTRATO,ORGAO_CONTRATO,DATA_PUBLICACAO,INICIO_VIGENCIA,FIM_VIGENCIA,FIM_VIGENCIA_ATUALIZADA,CPF_CNPJ_CONTRATADO,CONTRATADO,PROCESSO_SEI,URL_PROCESSO_SEI,CODIGO_ITEM_MATERIAL_SERVICO,ITEM_MATERIAL_SERVICO,CODIGO_UNIDADE_ORCAMENTARIA,UNIDADE_ORCAMENTARIA,LINHA_FORNECIMENTO,CIDADE_ENTREGA,QUANTIDADE_HOMOLOGADA,VALOR_REFERENCIA_UNITARIO,VALOR_HOMOLOGADO_UNITARIO,VALOR_REFERENCIA,VALOR_HOMOLOGADO
0518005 000036/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/18037/0/0/0/0/5958/48200220/155765/1456741/321242/0518005000036-2020,2020-03-20,AQUISIÇÃO DE REGULADORES DE PRESSÃO PARA CILINDRO DE OXIGENIO E REDE CANALIZADA DE OXIGÊNIO E AR COMPRIMIDO.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=36&ano=2020,2270,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,Concluído,Dispensa de Licitação - Por valor,0,NA,NA,NA,NA,NA,NA,NA,03.479.428/0001-57,ATUANTE COMERCIAL LTDA -ME,2270.01.0011621/2020-56,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfHosv7CHKwKv6nG5zSy7lILjm3_gDalmMXv8MGC471p,1456750,REGULADORES DE PRESSAO P/POSTO EM REDE CANALIZADA- FINALIDADE: REGULAR PRESSAO DE AR COMPRIMIDO MEDICINAL; PRESSAO ENTRADA: MAXIMO DE 75 KGF/CM²(BAR); PRESSAO SAIDA: 0 A 7 KGF/CM²(BAR) REGULAVEL; VAZAO: APROXIMADAMENTE 94 M³/H; MATERIA-PRIMA: CORPO EM LATAO CROMADO;,2271,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,"VALVULAS, REGISTROS E COMPONENTES",MINAS GERAIS,18,280,220,5040,3960
0518005 000036/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/18037/0/0/0/0/5958/48200220/155765/1456741/321242/0518005000036-2020,2020-03-20,AQUISIÇÃO DE REGULADORES DE PRESSÃO PARA CILINDRO DE OXIGENIO E REDE CANALIZADA DE OXIGÊNIO E AR COMPRIMIDO.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=36&ano=2020,2270,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,Concluído,Dispensa de Licitação - Por valor,0,NA,NA,NA,NA,NA,NA,NA,NA,INEXISTENTE,2270.01.0011621/2020-56,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfHosv7CHKwKv6nG5zSy7lILjm3_gDalmMXv8MGC471p,169323,"REGULADOR DE PRESSAO - TIPO: PARA CILINDRO, COM FLUXOMETRO; APLICACAO: OXIGENIO (BILHA LONGA); PRESSAO ENTRADA: 200 KG/CM2; PRESSAO SAIDA: 3,5 KGF/CM2; VAZAO: 15 L/MIN; MATERIA-PRIMA: LATAO CROMADO;",2271,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,"CILINDROS PARA GASES, COMPONENTES E ACESSORIOS",MINAS GERAIS,0,400,0,1200,0
0518005 000037/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/33763/0/0/0/0/15854/65230647/3299/61204/322642/0518005000037-2020,2020-03-23,aquisição de PINÇA HEMOSTaTICA KELLY para  o HRAD/FHEMIG,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=37&ano=2020,2270,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,Concluído,Dispensa de Licitação - Por valor,0,NA,NA,NA,NA,NA,NA,NA,04.956.527/0001-45,ORION COMERCIO DE ARTIGOS MÉDICOS LTDA,2270.01.0011840/2020-60,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNdDJEAKy7_1KkCMtnIfGZ81gZ2XHlSBUgaC2tB8vj9mX,61204,PINCA HEMOSTATICA - MATERIA-PRIMA: ACO INOX; FORMATO PONTA: RETA; TIPO: KELLY; MEDIDAS: 16CM;,2271,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,"INSTRUMENTOS E EQUIPAMENTOS ODONTOLOGICOS, COMPONENTES E ACESSORIOS",Patos de Minas,5,38.8,37.6,194,188
1250084 000010/2020,NA,2020-04-09,"Máscaras facial, fabricadas em tecido de tricoline, composto de, no mínimo, 97% de algodão.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1250084&numero=10&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9245786,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162617,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-22,2020-04-18,2020-07-17,2020-07-17,36.279.930/0001-73,M. M. M. COELHO LTDA,1250.01.0002197/2020-92,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNZ4RDZf2aqMM_baKMKhAG540znE_9IPMD0Qv4g2Gqu3K,1754467,"MASCARA DE PROTECAO -  MODELO: FACIAL; MATERIA-PRIMA: ALGODAO, TRICOLINE; FILTRO: NAO APLICAVEL; CLASSE DO FILTRO: NAO APLICAVEL; PROTECAO: VIAS AREAS SUPERIORES; VALVULA: NAO APLICAVEL; VISOR: NAO APLICAVEL; FIXACAO: ARGOLAS ELASTICAS;",1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",Belo Horizonte,100000,2.6,2.6,260000,260000
1259662 000008/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/02-04-2020/1831094/0/0/10787/0/0/0/0/21584/85100242/170087/1669370/321001/1259662000008-2020,2020-03-24,Álcool em Gel para segurança dos policiais militares.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1259662&numero=8&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,05.355.135/0001-93,OFFICER INDUSTRIA QUIMICA EIRELI - EPP,1250.01.0001752/2020-79,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNaSjzLlvT1MlZIZa_YzmFeaTovyfoKb4riPNMGEQrDUh,1669370,HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO: ALCOOL ETILICO HIDRATADO + AGENTE HIDRATANTE; GRAU INPM: ENTRE 62 E 74 GRAUS; GRAU GL: ENTRE 70 E 84 GRAUS; APRESENTACAO: FRASCO COM VALVULA TIPO PUMP 500 ML;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL",Belo Horizonte,85680,4.92,4.92,421545.6,421545.6
1259662 000009/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/02-04-2020/1831094/0/0/11427/0/0/0/0/15894/36500135/91264/1114174/321248/1259662000009-2020,2020-03-25,"frasco para acondicionamento de álcool em gel, com capacidade de 120 ml.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1259662&numero=9&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,26.286.203/0001-80,FRANKLIN EMBALAGENS LTDA -EPP,1250.01.0001868/2020-51,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNTOEwnJ88uz-zoGs7QFhMAhMfmp6a-DQ8PSaJ03L68qP,1114174,"FRASCO PARA ACONDICIONAMENTO DE MEDICAMENTO - MATERIA-PRIMA: PLASTICO BRANCO OPACO TIPO XAMPU; CAPACIDADE VOLUMETRICA: 120ML, TAMPA FLIP TOP COLORIDA; TIPO DO FUNDO: FUNDO LISO; COR: BOCA 2 CM;",1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,MATERIAL PARA ACONDICIONAMENTO E EMBALAGENS,Belo Horizonte,12000,1.8,1.8,21600,21600
1371054 000003/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/18-05-2020/1831058/0/0/56892/0/0/0/0/21584/85100242/170087/1669370/323559/1371054000003-2020,2020-05-06,ALCOOL EM GEL.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1371054&numero=3&ano=2020,1370,SECRETARIA ESTADO DE MEIO AMB.DESENV SUSTENTAVEL,Concluído,Dispensa de Licitação - Por valor,0,NA,NA,NA,NA,NA,NA,NA,28.881.671/0001-28,DSI COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME,1370.01.0011944/2020-19,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUoeGjZV1q6qNvsvVLtA4lciXYV4Kn0M-ppC1Tbpz_8Q,1669370,HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO: ALCOOL ETILICO HIDRATADO + AGENTE HIDRATANTE; GRAU INPM: ENTRE 62 E 74 GRAUS; GRAU GL: ENTRE 70 E 84 GRAUS; APRESENTACAO: FRASCO COM VALVULA TIPO PUMP 500 ML;,1371,SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL,"ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL",Divinópolis,50,25.9,10.9,1295,545
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,03.928.511/0001-66,S.O.S SUL RESGATE - COMERCIO E SERVICOS DE SEGURANCA E SINALIZACAO LTDA,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,646962,MACACAO DE PROTECAO QUIMICA - MATERIA-PRIMA: TYVEK; NIVEL DE PROTECAO: B; TAMANHO: GG;,1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",MINAS GERAIS,1000,79,79,79000,79000
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,03.928.511/0001-66,S.O.S SUL RESGATE - COMERCIO E SERVICOS DE SEGURANCA E SINALIZACAO LTDA,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,1647385,MASCARA DESCARTAVEL - IDENTIFICACAO: N 95 COM CARVAO ATIVADO; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;,1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",MINAS GERAIS,1000,19.9,19.9,19900,19900
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,15.453.449/0001-82,RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,571016,MACACAO DE PROTECAO QUIMICA - MATERIA-PRIMA: TYVEK; NIVEL DE PROTECAO: B; TAMANHO: XG;,1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",MINAS GERAIS,1000,55,55,55000,55000
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,15.453.449/0001-82,RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,1576690,"MACA BOLHA - IDENTIFICACAO: CAMARA DE ISOLAMENTO, TIPO CAPSULA; FINALIDADE: TRANSPORTE PACIENTE INFECTATO E/OU CONTAMINADO; MATERIA-PRIMA: MATERIAL RESISTENTE E DERMATOLOGICAMENTE TESTADO; CAPACIDADE: TRANSPORTE DE PACIENTE DE PESO MAXIMO DE 120KG; DIMENSOES: 230 X 60 X 65CM (COMPRIMENTO X ALTURA X LARGURA;",1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,MOBILIÁRIO MÉDICO-HOSPITALAR,MINAS GERAIS,12,9800,9800,117600,117600
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,15.453.449/0001-82,RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,1647385,MASCARA DESCARTAVEL - IDENTIFICACAO: N 95 COM CARVAO ATIVADO; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;,1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",MINAS GERAIS,29000,7.5,7.5,217500,217500
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,238392,"TOUCA DESCARTAVEL - MATERIA-PRIMA: NAO TECIDO, 100% POLIPROPILENO; TIPO: DESCARTAVEL; GRAMATURA: 20 A 30 G; MODELO: SANFONADA, COM ELASTICO; COR: CONFORME SOLICITADO PELO ORGAO/ENTIDADE; APRESENTACAO: PACOTE 100 UN;",1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",MINAS GERAIS,800,28.14,28.14,22512,22512
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,1672711,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: 100% VINIL (PVC); TAMANHO: P; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",MINAS GERAIS,70,37.41,37.14,2618.7,2599.8
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,1672720,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: 100% VINIL (PVC); ESTERIL: NAO; TAMANHO: M; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",MINAS GERAIS,360,37.41,37.14,13467.6,13370.4
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,20.235.404/0001-71,DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,1672738,LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: 100% VINIL (PVC); ESTERIL: NAO; TAMANHO: G; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;,1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI",MINAS GERAIS,570,37.41,37.14,21323.7,21169.8
1401269 000029/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/05-05-2020/1831009/0/0/23810/0/0/0/0/13074/65300807/159637/1576690/322058/1401269000029-2020,2020-04-02,Aquisição de materiais de APH para o CBMMG conforme determinação da DLF.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401269&numero=29&ano=2020,1400,CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,21.559.804/0001-03,GERBRA COMERCIO EIRELI - ME,1400.01.0017991/2020-09,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbcC_-8cdJJUXlAnhOJAThKQnX8YUq5KYKyJ5r2heywL,1470957,BOMBONA - MATERIA-PRIMA: POLIETILENO DE ALTA DENSIDADE; CAPACIDADE: 1000 L; DETALHES: COM TAMPA ROSQUEAVEL OU DISPOSITIVO DE FECHAMENTO; COR: BRANCA;,1401,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS,MATERIAL PARA ACONDICIONAMENTO E EMBALAGENS,MINAS GERAIS,6,1815,1815,10890,10890
